worker_id,date,temperature,humidity,rain_mm,precipitation_mm,aqi,uv_index,cloud_cover,severity_score,insurance_applicable,claim_amount
W9093,2025-05-16 17:04:20.064563,37.8,29.9,0.0,0.0,37,3.2,98.3,5.599999999999994,0,0.0
W9094,2025-05-03 17:04:20.064563,37.2,70.2,2.6,2.6,15,7.9,15.6,4.472000000000007,0,0.0
W9095,2024-11-30 17:04:20.064563,26.6,71.9,2.3,2.3,25,3.7,69.8,0.0,0,0.0
W9096,2025-12-17 17:04:20.064563,12.4,100.0,0.0,0.0,26,4.7,55.4,0.0,0,0.0
W9097,2025-08-27 17:04:20.064563,12.7,82.1,0.0,0.0,15,5.6,47.8,0.0,0,0.0
W9098,2025-06-25 17:04:20.064563,26.1,75.9,4.6,4.6,44,4.5,72.2,0.0,0,0.0
W9099,2026-02-03 17:04:20.064563,20.0,80.9,0.0,0.0,15,7.4,23.9,0.0,0,0.0
W9100,2025-09-29 17:04:20.064563,21.6,85.8,0.0,0.0,15,6.8,31.1,0.0,0,0.0
W9101,2024-09-18 17:04:20.064563,35.2,54.8,11.6,11.6,32,7.3,38.5,3.3000000000000056,0,0.0
W9102,2024-04-06 17:04:20.064563,32.3,66.2,0.0,0.0,16,5.1,18.2,0.0,0,0.0
W9103,2025-12-20 17:04:20.064563,38.8,62.8,2.1,2.1,15,6.4,47.9,7.599999999999994,0,0.0
W9104,2026-03-08 17:04:20.064563,15.1,80.8,3.6,3.6,58,6.0,13.2,0.0,0,0.0
W9105,2025-08-28 17:04:20.064563,21.6,80.1,0.0,0.0,27,6.8,31.8,0.0,0,0.0
W9106,2024-09-25 17:04:20.064563,32.6,42.2,0.5,0.5,63,6.9,11.3,0.0,1,24.89
W9107,2025-10-29 17:04:20.064563,29.5,72.8,10.3,10.3,15,6.8,3.6,2.575,0,0.0
W9108,2025-08-11 17:04:20.064563,40.3,69.1,0.0,0.0,15,7.5,35.5,10.599999999999994,0,0.0
W9109,2024-10-22 17:04:20.064563,29.2,53.7,0.0,0.0,35,3.6,61.8,0.0,0,0.0
W9110,2026-01-23 17:04:20.064563,43.5,43.9,0.0,0.0,18,9.0,15.2,19.0,1,168.54
W9111,2025-07-09 17:04:20.064563,30.4,73.2,0.8,0.8,49,4.5,99.3,0.06399999999999983,0,0.0
W9112,2024-12-17 17:04:20.064563,35.6,56.9,0.0,0.0,56,6.9,27.4,1.2000000000000028,0,0.0
W9113,2025-12-31 17:04:20.064563,21.8,79.0,0.0,0.0,62,7.6,2.3,0.0,0,0.0
W9114,2025-09-14 17:04:20.064563,25.1,68.4,20.2,20.2,15,7.4,2.8,10.1,0,0.0
W9115,2025-12-07 17:04:20.064563,34.1,54.6,0.0,0.0,72,5.7,66.7,0.0,0,0.0
W9116,2025-06-05 17:04:20.064563,41.1,47.4,0.0,0.0,26,3.9,67.0,12.200000000000003,0,0.0
W9117,2025-10-18 17:04:20.064563,32.3,62.0,0.0,0.0,48,1.3,90.3,0.0,0,0.0
W9118,2025-12-19 17:04:20.064563,24.2,61.9,0.9,0.9,41,7.7,9.1,0.0,0,0.0
W9119,2024-05-18 17:04:20.064563,38.8,51.2,1.0,1.0,84,5.7,37.6,7.599999999999994,0,0.0
W9120,2025-09-03 17:04:20.064563,3.1,100.0,0.0,0.0,71,3.5,88.9,0.0,0,0.0
W9121,2024-10-09 17:04:20.064563,10.8,89.6,0.0,0.0,48,3.2,79.8,0.0,0,0.0
W9122,2025-03-26 17:04:20.064563,31.8,49.9,0.0,0.0,52,8.3,23.3,0.6000000000000014,0,0.0
W9123,2025-07-04 17:04:20.064563,25.1,70.8,0.0,0.0,79,6.3,89.0,0.0,0,0.0
W9124,2024-08-16 17:04:20.064563,31.1,56.3,0.0,0.0,34,5.2,68.1,0.0,0,0.0
W9125,2024-11-19 17:04:20.064563,25.6,58.2,1.1,1.1,15,6.8,26.4,0.0,0,0.0
W9126,2024-08-19 17:04:20.064563,30.7,65.3,32.2,32.2,15,8.2,4.5,16.5,1,110.91
W9127,2026-02-17 17:04:20.064563,16.9,77.6,2.1,2.1,38,6.4,49.7,0.0,0,0.0
W9128,2025-01-19 17:04:20.064563,30.7,57.7,0.0,0.0,78,4.6,71.3,0.0,0,0.0
W9129,2025-06-06 17:04:20.064563,34.9,59.1,0.0,0.0,72,8.1,26.9,0.1999999999999993,0,0.0
W9130,2025-05-12 17:04:20.064563,37.2,38.9,0.0,0.0,51,8.4,16.9,5.200000000000006,0,0.0
W9131,2025-02-07 17:04:20.064563,45.0,25.1,0.0,0.0,62,8.4,7.5,20.8,1,178.63
W9132,2024-05-22 17:04:20.064563,27.4,75.5,0.0,0.0,39,6.4,84.2,0.0,0,0.0
W9133,2025-12-27 17:04:20.064563,27.7,49.1,0.0,0.0,95,8.5,5.5,1.0,0,0.0
W9134,2024-10-12 17:04:20.064563,9.8,85.6,0.0,0.0,78,4.8,60.9,0.0,0,0.0
W9135,2025-05-14 17:04:20.064563,19.7,62.5,0.0,0.0,56,5.0,76.3,0.0,0,0.0
W9136,2024-12-16 17:04:20.064563,23.1,70.5,8.9,8.9,36,5.7,78.0,0.0,0,0.0
W9137,2025-01-05 17:04:20.064563,35.5,61.0,0.0,0.0,70,4.2,65.4,1.0,0,0.0
W9138,2026-01-08 17:04:20.064563,18.9,82.8,0.0,0.0,55,5.0,65.3,0.0,0,0.0
W9139,2024-08-29 17:04:20.064563,33.0,84.5,0.1,0.1,20,4.3,47.4,2.175,0,0.0
W9140,2024-12-05 17:04:20.064563,25.0,83.4,0.0,0.0,88,8.1,41.7,0.1999999999999993,0,0.0
W9141,2026-02-19 17:04:20.064563,23.2,65.8,0.0,0.0,81,7.6,13.7,0.0,0,0.0
W9142,2025-11-23 17:04:20.064563,27.5,56.8,0.0,0.0,66,6.2,53.5,0.0,0,0.0
W9143,2024-11-14 17:04:20.064563,21.1,100.0,5.4,5.4,39,5.8,7.1,0.0,0,0.0
W9144,2025-05-07 17:04:20.064563,20.7,89.6,0.0,0.0,59,6.9,46.8,0.0,0,0.0
W9145,2024-11-17 17:04:20.064563,8.0,100.0,0.9,0.9,15,5.1,73.1,0.0,0,0.0
W9146,2024-07-12 17:04:20.064563,22.5,77.0,4.5,4.5,29,4.0,44.3,0.0,0,0.0
W9147,2024-08-18 17:04:20.064563,20.2,82.4,0.0,0.0,96,6.0,50.8,0.0,0,0.0
W9148,2024-09-30 17:04:20.064563,19.8,65.4,0.0,0.0,71,3.3,84.2,0.0,0,0.0
W9149,2024-04-15 17:04:20.064563,29.2,67.8,0.0,0.0,23,5.0,64.7,0.0,0,0.0
W9150,2024-11-24 17:04:20.064563,31.6,63.3,0.0,0.0,45,7.6,12.8,0.0,0,0.0
W9151,2025-01-29 17:04:20.064563,27.3,60.0,0.0,0.0,24,5.4,54.3,0.0,0,0.0
W9152,2025-07-06 17:04:20.064563,35.0,52.2,0.0,0.0,47,4.0,36.5,0.0,0,0.0
W9153,2025-07-28 17:04:20.064563,30.8,79.0,0.0,0.0,60,6.6,20.7,0.3600000000000003,0,0.0
W9154,2025-10-12 17:04:20.064563,22.0,75.7,2.8,2.8,90,5.6,64.8,0.0,0,0.0
W9155,2025-06-07 17:04:20.064563,20.4,100.0,5.5,5.5,69,5.4,38.7,0.0,0,0.0
W9156,2025-05-24 17:04:20.064563,28.1,50.4,0.0,0.0,59,4.8,76.7,0.0,0,0.0
W9157,2026-01-09 17:04:20.064563,30.7,58.7,0.1,0.1,60,5.4,58.7,0.0,0,0.0
W9158,2024-04-24 17:04:20.064563,39.0,36.1,3.0,3.0,44,4.4,10.4,8.0,1,84.38
W9159,2024-10-10 17:04:20.064563,36.9,42.5,0.0,0.0,88,6.8,35.0,3.799999999999997,0,0.0
W9160,2024-08-28 17:04:20.064563,19.6,72.3,4.9,4.9,81,5.1,27.0,0.0,0,0.0
W9161,2024-12-22 17:04:20.064563,24.0,77.2,0.0,0.0,40,5.3,15.0,0.0,0,0.0
W9162,2024-08-04 17:04:20.064563,31.7,65.1,5.3,5.3,22,3.2,80.0,0.0,0,0.0
W9163,2024-04-16 17:04:20.064563,35.7,49.7,0.0,0.0,61,6.4,37.9,1.4000000000000057,0,0.0
W9164,2024-12-07 17:04:20.064563,34.4,36.1,0.0,0.0,64,5.8,61.3,0.0,0,0.0
W9165,2024-12-27 17:04:20.064563,24.4,88.2,0.0,0.0,74,3.9,88.2,0.0,0,0.0
W9166,2026-01-21 17:04:20.064563,12.5,88.5,0.0,0.0,35,4.0,54.3,0.0,0,0.0
W9167,2025-10-02 17:04:20.064563,15.0,76.3,0.0,0.0,55,8.1,25.8,0.1999999999999993,0,0.0
W9168,2024-09-14 17:04:20.064563,27.7,71.2,0.0,0.0,68,3.6,79.1,0.0,0,0.0
W9169,2026-01-06 17:04:20.064563,28.4,69.4,4.6,4.6,45,3.9,43.6,0.0,0,0.0
W9170,2024-04-30 17:04:20.064563,14.0,85.8,0.0,0.0,88,5.1,56.4,0.0,0,0.0
W9171,2025-07-28 17:04:20.064563,25.4,73.3,0.0,0.0,108,3.0,90.2,0.0,0,0.0
W9172,2024-04-07 17:04:20.064563,31.3,51.5,0.0,0.0,60,6.3,48.9,0.0,0,0.0
W9173,2024-05-13 17:04:20.064563,13.5,97.4,0.0,0.0,89,3.7,33.5,0.0,0,0.0
W9174,2024-06-11 17:04:20.064563,36.0,46.0,1.2,1.2,62,3.2,72.7,2.0,0,0.0
W9175,2025-02-02 17:04:20.064563,21.2,72.1,3.9,3.9,46,6.4,13.4,0.0,0,0.0
W9176,2025-11-24 17:04:20.064563,37.6,60.1,2.1,2.1,54,3.3,91.4,5.200000000000003,0,0.0
W9177,2025-01-17 17:04:20.064563,19.7,92.5,0.0,0.0,88,2.4,91.6,0.0,0,0.0
W9178,2024-05-22 17:04:20.064563,14.7,100.0,0.0,0.0,60,2.6,57.9,0.0,0,0.0
W9179,2025-05-08 17:04:20.064563,20.4,89.9,12.3,12.3,40,3.3,15.4,3.075,0,0.0
W9180,2025-03-25 17:04:20.064563,24.0,70.7,0.5,0.5,50,2.3,45.2,0.0,0,0.0
W9181,2026-02-03 17:04:20.064563,21.1,62.9,5.5,5.5,76,4.6,42.3,0.0,0,0.0
W9182,2026-01-20 17:04:20.064563,22.8,89.8,10.8,10.8,62,4.6,29.8,2.7,0,0.0
W9183,2024-06-18 17:04:20.064563,28.3,81.2,1.7,1.7,100,4.5,17.5,0.0,0,0.0
W9184,2025-04-28 17:04:20.064563,23.3,68.3,0.0,0.0,87,2.6,26.4,0.0,0,0.0
W9185,2024-08-08 17:04:20.064563,24.3,82.7,0.0,0.0,84,2.7,55.6,0.0,0,0.0
W9186,2024-11-14 17:04:20.064563,7.9,94.8,0.0,0.0,87,2.9,68.6,0.0,0,0.0
W9187,2024-07-10 17:04:20.064563,28.9,81.6,0.0,0.0,71,3.2,98.0,0.0,0,0.0
W9188,2025-10-23 17:04:20.064563,24.1,68.7,0.0,0.0,78,3.7,21.6,0.0,0,0.0
W9189,2025-08-12 17:04:20.064563,41.1,68.1,0.0,0.0,95,3.4,20.4,12.200000000000003,1,166.18
W9190,2024-07-19 17:04:20.064563,15.6,94.5,0.0,0.0,60,2.4,11.7,0.0,0,0.0
W9191,2025-09-03 17:04:20.064563,6.9,100.0,2.9,2.9,105,2.7,93.9,0.0,0,0.0
W9192,2026-01-27 17:04:20.064563,31.2,58.6,0.4,0.4,89,2.3,38.2,0.0,0,0.0
W9193,2025-11-02 17:04:20.064563,28.5,71.4,0.0,0.0,118,0.3,92.4,0.0,0,0.0
W9194,2025-09-06 17:04:20.064563,14.9,77.9,0.0,0.0,54,0.8,88.9,0.0,0,0.0
W9195,2024-11-30 17:04:20.064563,9.7,100.0,0.0,0.0,54,3.5,4.4,0.0,0,0.0
W9196,2025-08-08 17:04:20.064563,40.4,58.4,0.0,0.0,85,3.1,28.0,10.799999999999997,0,0.0
W9197,2024-06-18 17:04:20.064563,39.1,75.3,0.9,0.9,79,0.0,30.3,10.611500000000003,0,0.0
W9198,2024-11-16 17:04:20.064563,0.1,100.0,0.0,1.4,69,2.0,27.7,0.0,0,0.0
W9199,2025-11-22 17:04:20.064563,20.4,86.6,0.0,0.0,53,0.6,42.5,0.0,0,0.0
W9200,2024-07-21 17:04:20.064563,41.6,42.8,0.0,0.0,73,2.1,49.9,13.200000000000003,1,104.25
W9201,2025-02-01 17:04:20.064563,20.2,85.1,0.0,0.0,83,1.9,75.8,0.0,0,0.0
W9202,2025-02-18 17:04:20.064563,20.1,76.1,0.0,0.0,52,0.6,26.8,0.0,0,0.0
W9203,2025-11-06 17:04:20.064563,22.2,77.9,2.4,2.4,66,1.5,29.9,0.0,0,0.0
W9204,2025-04-21 17:04:20.064563,13.8,91.1,19.6,19.6,47,2.0,59.9,4.9,0,0.0
W9205,2024-11-14 17:04:20.064563,8.0,94.5,0.0,0.0,95,2.4,17.9,0.0,0,0.0
W9206,2025-05-25 17:04:20.064563,35.5,57.3,0.0,0.0,73,0.2,47.3,1.0,0,0.0
W9207,2024-10-27 17:04:20.064563,6.6,96.4,10.9,10.9,41,2.2,25.1,2.725,0,0.0
W9208,2024-08-12 17:04:20.064563,27.5,65.0,0.0,0.0,82,1.3,19.8,0.0,0,0.0
W9209,2024-07-05 17:04:20.064563,33.9,70.0,0.0,0.0,75,0.1,79.6,0.0,0,0.0
W9210,2024-09-13 17:04:20.064563,10.5,96.0,1.6,1.6,47,0.5,70.7,0.0,0,0.0
W9211,2024-10-23 17:04:20.064563,15.8,89.8,0.5,0.5,69,1.4,25.0,0.0,0,0.0
W9212,2024-12-24 17:04:20.064563,37.1,39.7,0.0,0.0,68,1.2,41.5,4.200000000000003,0,0.0
W9213,2025-06-11 17:04:20.064563,30.3,68.7,1.7,1.7,77,1.3,15.4,0.0,0,0.0
W9214,2025-05-10 17:04:20.064563,18.8,87.1,2.1,2.1,61,0.0,5.3,0.0,0,0.0
W9215,2024-12-03 17:04:20.064563,37.0,50.5,2.0,2.0,65,0.3,58.5,4.0,0,0.0
W9216,2025-11-11 17:04:20.064563,37.1,75.3,1.1,1.1,74,0.0,36.4,6.081500000000002,0,0.0
W9217,2024-05-14 17:04:20.064563,27.7,45.6,0.0,0.0,92,0.2,20.7,0.0,0,0.0
W9218,2025-08-02 17:04:20.064563,16.0,93.8,0.0,0.0,81,0.0,11.5,0.0,0,0.0
W9219,2025-09-15 17:04:20.064563,20.9,85.8,0.0,0.0,133,1.6,68.0,0.0,0,0.0
W9220,2025-04-05 17:04:20.064563,27.9,73.6,0.0,0.0,54,0.0,27.1,0.0,0,0.0
W9221,2026-03-04 17:04:20.064563,23.1,77.1,0.0,0.0,98,0.0,90.7,0.0,0,0.0
W9222,2024-07-11 17:04:20.064563,34.4,63.9,0.0,0.0,78,0.4,19.3,0.0,0,0.0
W9223,2025-02-05 17:04:20.064563,9.7,100.0,0.0,0.0,51,1.1,24.4,0.0,0,0.0
W9224,2025-09-27 17:04:20.064563,10.1,87.7,6.4,6.4,59,0.0,85.2,0.0,0,0.0
W9225,2025-05-25 17:04:20.064563,26.8,72.8,0.0,0.0,49,0.0,57.2,0.0,0,0.0
W9226,2025-07-17 17:04:20.064563,20.1,78.0,0.0,0.0,81,0.9,10.8,0.0,0,0.0
W9227,2026-02-15 17:04:20.064563,18.7,71.0,5.9,5.9,61,1.7,54.9,0.0,0,0.0
W9228,2024-11-25 17:04:20.064563,7.3,100.0,1.1,1.1,63,1.4,30.8,0.0,0,0.0
W9229,2024-12-27 17:04:20.064563,25.2,66.6,0.0,0.0,58,0.0,73.7,0.0,0,0.0
W9230,2024-08-13 17:04:20.064563,24.5,58.3,3.7,3.7,92,0.8,7.8,0.0,0,0.0
W9231,2025-03-24 17:04:20.064563,31.5,57.3,0.0,0.0,75,0.0,91.8,0.0,0,0.0
W9232,2025-07-17 17:04:20.064563,25.7,63.5,0.0,0.0,83,1.3,47.8,0.0,0,0.0
W9233,2025-03-29 17:04:20.064563,23.7,84.8,0.0,0.0,82,1.8,73.4,0.0,0,0.0
W9234,2025-01-27 17:04:20.064563,36.8,56.4,0.0,0.0,80,0.0,70.5,3.5999999999999943,0,0.0
W9235,2024-04-08 17:04:20.064563,11.9,100.0,0.0,0.0,71,0.0,17.8,0.0,0,0.0
W9236,2026-01-07 17:04:20.064563,30.4,57.8,0.0,0.0,108,0.0,88.0,0.0,0,0.0
W9237,2025-11-28 17:04:20.064563,8.3,100.0,7.8,7.8,107,0.0,23.3,0.0,0,0.0
W9238,2024-04-22 17:04:20.064563,16.6,100.0,0.0,0.0,106,0.0,19.1,0.0,0,0.0
W9239,2026-01-25 17:04:20.064563,12.9,94.3,1.1,1.1,75,0.0,52.1,0.0,0,0.0
W9240,2024-05-12 17:04:20.064563,32.8,69.4,0.0,0.0,76,0.0,98.5,0.0,0,0.0
W9241,2026-02-23 17:04:20.064563,24.3,80.4,0.8,0.8,97,0.0,31.3,0.0,0,0.0
W9242,2026-02-03 17:04:20.064563,24.9,58.5,0.0,0.0,61,0.0,96.4,0.0,0,0.0
W9243,2024-11-18 17:04:20.064563,13.9,95.0,1.3,1.3,108,0.1,43.5,0.0,0,0.0
W9244,2024-12-02 17:04:20.064563,22.0,80.1,0.0,0.0,92,1.1,83.5,0.0,0,0.0
W9245,2025-10-04 17:04:20.064563,17.4,81.4,0.0,0.0,70,0.0,53.0,0.0,0,0.0
W9246,2025-04-15 17:04:20.064563,28.8,57.9,0.0,0.0,81,0.0,20.5,0.0,0,0.0
W9247,2025-01-28 17:04:20.064563,15.1,94.3,0.0,0.0,88,0.1,88.0,0.0,0,0.0
W9248,2026-01-01 17:04:20.064563,38.3,42.8,0.0,0.0,67,1.1,7.2,6.599999999999994,0,0.0
W9249,2026-03-05 17:04:20.064563,8.2,100.0,0.0,0.0,96,0.2,68.3,0.0,0,0.0
W9250,2025-03-24 17:04:20.064563,16.9,85.7,0.0,0.0,100,0.0,83.1,0.0,0,0.0
W9251,2026-02-17 17:04:20.064563,41.8,35.1,0.0,0.0,69,0.0,83.2,13.599999999999994,0,0.0
W9252,2024-07-20 17:04:20.064563,20.6,73.9,0.3,0.3,64,0.7,65.5,0.0,0,0.0
W9253,2025-09-16 17:04:20.064563,11.9,89.4,0.0,0.0,72,0.0,25.1,0.0,0,0.0
W9254,2024-11-15 17:04:20.064563,27.2,93.3,2.0,2.0,46,0.0,53.2,0.0,0,0.0
W9255,2025-06-14 17:04:20.064563,20.2,70.8,2.6,2.6,35,0.0,63.0,0.0,0,0.0
W9256,2025-04-19 17:04:20.064563,16.6,83.9,30.7,30.7,15,0.2,89.0,15.35,1,202.63
W9257,2024-03-26 17:04:20.064563,14.0,83.6,0.0,0.0,53,0.1,16.0,0.0,0,0.0
W9258,2025-04-24 17:04:20.064563,45.0,47.5,0.0,0.0,107,0.1,46.5,20.0,0,0.0
W9259,2024-12-04 17:04:20.064563,22.5,71.1,0.0,0.0,63,0.0,33.3,0.0,0,0.0
W9260,2025-01-20 17:04:20.064563,5.7,90.0,0.0,0.0,81,0.0,42.8,0.0,0,0.0
W9261,2024-06-18 17:04:20.064563,39.9,48.1,0.0,0.0,58,0.0,18.3,9.799999999999997,0,0.0
W9262,2024-11-14 17:04:20.064563,31.1,60.3,8.2,8.2,90,0.3,21.7,0.0,0,0.0
W9263,2025-01-16 17:04:20.064563,17.3,78.1,0.0,0.0,66,0.5,77.0,0.0,0,0.0
W9264,2024-10-19 17:04:20.064563,15.7,81.1,11.3,11.3,22,1.5,47.8,2.825,0,0.0
W9265,2024-08-29 17:04:20.064563,31.7,74.2,0.0,0.0,83,0.0,51.4,0.3570000000000001,1,35.21
W9266,2025-06-10 17:04:20.064563,22.5,73.0,0.0,0.0,74,0.7,89.7,0.0,0,0.0
W9267,2025-12-24 17:04:20.064563,5.7,90.0,0.0,0.0,93,0.0,24.0,0.0,0,0.0
W9268,2025-02-05 17:04:20.064563,42.9,41.1,0.0,0.0,65,0.4,32.9,15.799999999999997,1,184.38
W9269,2026-01-06 17:04:20.064563,20.7,79.6,0.0,0.0,70,0.0,30.9,0.0,0,0.0
W9270,2025-05-08 17:04:20.064563,40.0,36.7,0.0,0.0,37,0.0,65.9,10.0,1,92.19
W9271,2024-04-21 17:04:20.064563,37.8,69.6,4.8,4.8,74,0.8,56.2,5.599999999999994,0,0.0
W9272,2024-12-23 17:04:20.064563,15.0,96.2,0.0,0.0,68,0.2,47.2,0.0,0,0.0
W9273,2024-06-08 17:04:20.064563,35.3,71.3,1.2,1.2,61,0.0,66.8,0.9444999999999933,0,0.0
W9274,2025-08-03 17:04:20.064563,18.5,86.2,0.0,0.0,61,0.0,48.4,0.0,0,0.0
W9275,2025-07-13 17:04:20.064563,6.3,79.6,1.9,1.9,56,0.4,81.6,0.0,0,0.0
W9276,2025-05-14 17:04:20.064563,20.8,94.2,9.6,9.6,63,0.1,41.0,0.0,0,0.0
W9277,2025-02-21 17:04:20.064563,29.0,57.9,0.0,0.0,46,0.7,89.1,0.0,0,0.0
W9278,2025-05-24 17:04:20.064563,20.4,71.6,8.8,8.8,61,0.0,12.0,0.0,0,0.0
W9279,2024-06-28 17:04:20.064563,21.9,78.7,1.1,1.1,29,0.6,9.4,0.0,0,0.0
W9280,2024-08-29 17:04:20.064563,36.4,69.1,0.0,0.0,25,0.0,65.6,2.799999999999997,1,40.89
W9281,2026-03-03 17:04:20.064563,26.1,81.4,0.0,0.0,91,0.3,39.0,0.0,0,0.0
W9282,2024-12-10 17:04:20.064563,16.6,94.2,2.4,2.4,37,0.0,45.6,0.0,0,0.0
W9283,2025-08-18 17:04:20.064563,32.0,58.9,0.0,0.0,64,0.0,69.6,0.0,0,0.0
W9284,2024-05-24 17:04:20.064563,27.0,66.3,0.0,0.0,56,0.0,21.5,0.0,0,0.0
W9285,2025-03-13 17:04:20.064563,-0.2,100.0,0.0,2.5,68,0.0,4.4,0.6000000000000001,0,0.0
W9286,2025-05-22 17:04:20.064563,29.3,64.8,0.0,0.0,61,0.0,43.9,0.0,0,0.0
W9287,2025-11-24 17:04:20.064563,28.9,75.5,4.2,4.2,72,0.0,89.5,0.0,0,0.0
W9288,2025-09-29 17:04:20.064563,25.2,80.5,6.5,6.5,18,0.4,45.1,0.0,0,0.0
W9289,2025-02-15 17:04:20.064563,33.9,65.0,3.8,3.8,65,0.0,57.2,0.0,1,26.58
W9290,2025-06-25 17:04:20.064563,18.3,57.3,11.7,11.7,34,0.6,20.8,2.925,0,0.0
W9291,2026-02-27 17:04:20.064563,28.4,68.7,0.0,0.0,27,3.3,46.4,0.0,0,0.0
W9292,2024-04-15 17:04:20.064563,9.3,94.9,3.4,3.4,40,0.0,48.1,0.0,0,0.0
W9293,2024-05-10 17:04:20.064563,29.1,68.1,0.0,0.0,25,0.0,23.5,0.0,0,0.0
W9294,2026-01-03 17:04:20.064563,44.5,35.7,0.0,0.0,23,2.1,16.4,19.0,1,123.55
W9295,2026-01-03 17:04:20.064563,15.1,74.2,0.0,0.0,47,0.3,35.0,0.0,0,0.0
W9296,2024-09-22 17:04:20.064563,17.4,88.5,2.6,2.6,74,0.0,3.9,0.0,0,0.0
W9297,2025-12-23 17:04:20.064563,17.9,79.6,1.8,1.8,58,0.0,16.6,0.0,0,0.0
W9298,2025-06-15 17:04:20.064563,26.3,76.3,0.0,0.0,80,0.0,73.1,0.0,0,0.0
W9299,2026-01-03 17:04:20.064563,14.4,81.7,9.8,9.8,36,0.0,64.9,0.0,0,0.0
W9300,2024-08-04 17:04:20.064563,29.2,80.3,0.0,0.0,84,0.0,31.3,0.0,0,0.0
W9301,2024-03-21 17:04:20.064563,33.5,69.8,0.0,0.0,82,0.0,55.1,0.0,0,0.0
W9302,2025-05-02 17:04:20.064563,30.3,67.5,0.0,0.0,33,0.6,82.9,0.0,0,0.0
W9303,2024-10-08 17:04:20.064563,7.3,96.9,3.2,3.2,47,1.0,83.9,0.0,0,0.0
W9304,2025-12-21 17:04:20.064563,35.0,66.1,0.0,0.0,37,0.0,65.4,0.0,0,0.0
W9305,2025-01-24 17:04:20.064563,34.4,62.4,0.0,0.0,48,0.5,12.4,0.0,0,0.0
W9306,2025-02-02 17:04:20.064563,33.3,62.4,2.4,2.4,79,2.1,16.3,0.0,0,0.0
W9307,2025-10-28 17:04:20.064563,28.7,77.3,1.9,1.9,33,0.0,29.2,0.0,0,0.0
W9308,2024-06-10 17:04:20.064563,27.2,83.5,0.0,0.0,26,0.0,67.1,0.0,0,0.0
W9309,2024-07-09 17:04:20.064563,35.3,44.5,0.2,0.2,26,0.8,25.8,0.5999999999999943,0,0.0
W9310,2024-08-26 17:04:20.064563,44.2,33.1,0.0,0.0,40,0.0,46.4,18.400000000000006,1,170.11
W9311,2024-11-28 17:04:20.064563,15.5,79.0,3.1,3.1,116,0.0,82.6,0.0,0,0.0
W9312,2025-08-28 17:04:20.064563,35.8,41.3,0.8,0.8,75,0.1,89.2,1.5999999999999943,0,0.0
W9313,2026-03-18 17:04:20.064563,24.1,73.2,2.5,2.5,15,1.2,83.9,0.0,0,0.0
W9314,2026-01-11 17:04:20.064563,23.7,80.4,6.4,6.4,33,0.1,11.6,0.0,0,0.0
W9315,2024-07-29 17:04:20.064563,9.6,95.3,2.3,2.3,28,0.0,91.1,0.0,0,0.0
W9316,2025-11-16 17:04:20.064563,22.2,71.4,1.9,1.9,61,0.4,68.4,0.0,0,0.0
W9317,2026-02-18 17:04:20.064563,15.0,98.7,7.6,7.6,15,0.2,61.9,0.0,0,0.0
W9318,2025-05-12 17:04:20.064563,20.4,80.9,22.4,22.4,15,0.0,24.8,11.2,1,76.95
W9319,2025-02-08 17:04:20.064563,14.0,92.4,0.0,0.0,32,0.0,92.8,0.0,0,0.0
W9320,2025-06-23 17:04:20.064563,20.5,90.8,0.0,0.0,29,0.0,1.7,0.0,0,0.0
W9321,2025-07-20 17:04:20.064563,20.9,77.4,14.0,14.0,28,0.0,8.2,3.5,0,0.0
W9322,2024-08-01 17:04:20.064563,26.0,91.7,8.1,8.1,19,0.0,15.4,0.0,0,0.0
W9323,2024-12-09 17:04:20.064563,8.9,92.2,0.0,0.0,62,0.0,69.4,0.0,0,0.0
W9324,2024-09-11 17:04:20.064563,10.5,100.0,0.0,0.0,25,0.0,62.3,0.0,0,0.0
W9325,2026-02-19 17:04:20.064563,28.6,57.3,0.0,0.0,58,0.9,94.5,0.0,0,0.0
W9326,2025-11-15 17:04:20.064563,17.0,89.6,5.9,5.9,15,0.0,34.9,0.0,0,0.0
W9327,2025-02-16 17:04:20.064563,35.7,50.0,0.0,0.0,52,0.3,34.8,1.4000000000000057,0,0.0
W9328,2024-12-31 17:04:20.064563,27.3,80.3,0.0,0.0,29,0.2,67.0,0.0,0,0.0
W9329,2024-10-07 17:04:20.064563,31.1,58.6,0.0,0.0,56,0.0,17.4,0.0,0,0.0
W9330,2024-06-12 17:04:20.064563,39.1,54.2,1.2,1.2,15,0.0,46.4,8.200000000000003,0,0.0
W9331,2025-05-16 17:04:20.064563,21.9,70.6,0.0,0.0,22,0.0,1.5,0.0,0,0.0
W9332,2025-03-29 17:04:20.064563,19.3,90.5,3.0,3.0,55,0.0,59.2,0.0,0,0.0
W9333,2024-09-20 17:04:20.064563,33.7,52.9,0.9,0.9,31,0.5,78.4,0.0,0,0.0
W9334,2025-04-24 17:04:20.064563,30.1,81.7,0.0,0.0,15,0.9,20.4,0.05850000000000084,0,0.0
W9335,2025-04-08 17:04:20.064563,23.1,65.3,2.2,2.2,17,0.4,30.7,0.0,0,0.0
W9336,2025-10-23 17:04:20.064563,38.9,38.2,0.0,0.0,43,1.8,13.2,7.799999999999997,1,59.09
W9337,2024-11-02 17:04:20.064563,22.9,85.2,0.0,0.0,19,0.4,61.6,0.0,0,0.0
